pH,conductivity,turbidity,temperature,time
7.7,16.66,505,12.38,2025-12-04T18:47:52
7.7,16.66,506,12.38,2025-12-04T18:48:02
7.7,16.66,505,12.38,2025-12-04T18:48:13
7.69,16.63,504,12.44,2025-12-04T18:48:23
7.69,16.63,505,12.44,2025-12-04T18:48:33
7.69,16.63,505,12.44,2025-12-04T18:48:43
7.69,16.63,505,12.44,2025-12-04T18:48:53
7.69,16.63,504,12.44,2025-12-04T18:49:03
7.69,16.63,505,12.44,2025-12-04T18:49:14
7.69,16.63,507,12.44,2025-12-04T18:49:24
7.69,16.63,506,12.44,2025-12-04T18:49:34
7.69,16.63,506,12.44,2025-12-04T18:49:44
7.68,16.63,502,12.44,2025-12-04T18:49:54
7.68,16.63,507,12.44,2025-12-04T18:50:05
7.68,16.63,505,12.44,2025-12-04T18:50:15
7.68,16.63,506,12.44,2025-12-04T18:50:25
7.68,16.63,505,12.44,2025-12-04T18:50:35
7.68,16.63,505,12.44,2025-12-04T18:50:45
7.69,16.63,506,12.44,2025-12-04T18:50:56
7.69,16.63,505,12.44,2025-12-04T18:51:06
7.68,16.66,506,12.38,2025-12-04T18:51:16
7.69,16.63,506,12.44,2025-12-04T18:51:26
7.69,16.63,507,12.44,2025-12-04T18:51:36
7.69,16.63,504,12.44,2025-12-04T18:51:47
7.68,16.63,507,12.44,2025-12-04T18:51:57
7.68,16.63,507,12.44,2025-12-04T18:52:07
7.68,16.63,506,12.44,2025-12-04T18:52:17
7.67,16.63,507,12.44,2025-12-04T18:52:27
7.68,16.63,506,12.44,2025-12-04T18:52:38
7.68,16.63,505,12.44,2025-12-04T18:52:48
7.67,16.63,507,12.44,2025-12-04T18:52:58
7.68,16.63,508,12.44,2025-12-04T18:53:08
7.67,16.63,506,12.44,2025-12-04T18:53:18
7.67,16.63,506,12.44,2025-12-04T18:53:28
7.68,16.63,505,12.44,2025-12-04T18:53:39
7.67,16.63,506,12.44,2025-12-04T18:53:49
7.67,16.63,507,12.44,2025-12-04T18:53:59
7.67,16.63,506,12.44,2025-12-04T18:54:09
7.67,16.63,508,12.44,2025-12-04T18:54:19
7.67,16.63,506,12.44,2025-12-04T18:54:30
7.67,16.63,507,12.44,2025-12-04T18:54:40
7.67,16.63,507,12.44,2025-12-04T18:54:50
7.68,16.63,505,12.44,2025-12-04T18:55:00
7.68,16.63,506,12.44,2025-12-04T18:55:11
7.68,16.63,509,12.44,2025-12-04T18:55:21
7.68,16.63,507,12.44,2025-12-04T18:55:31
7.69,16.63,507,12.44,2025-12-04T18:55:41
7.68,16.63,508,12.44,2025-12-04T18:55:51
7.68,16.63,508,12.44,2025-12-04T18:56:01
7.68,16.63,508,12.44,2025-12-04T18:56:12
7.68,16.63,505,12.44,2025-12-04T18:56:22
7.68,16.63,507,12.44,2025-12-04T18:56:32
7.68,16.63,508,12.44,2025-12-04T18:56:42
7.68,16.63,508,12.44,2025-12-04T18:56:52
7.68,16.63,509,12.44,2025-12-04T18:57:03
7.67,16.63,507,12.44,2025-12-04T18:57:13
7.67,16.63,508,12.44,2025-12-04T18:57:23
7.68,16.63,507,12.44,2025-12-04T18:57:33
7.68,16.63,508,12.44,2025-12-04T18:57:43
7.67,16.63,508,12.44,2025-12-04T18:57:54
7.68,16.63,507,12.44,2025-12-04T18:58:04
7.68,16.63,508,12.44,2025-12-04T18:58:14
7.68,16.63,509,12.44,2025-12-04T18:58:24
7.68,16.63,507,12.44,2025-12-04T18:58:34
7.68,16.63,509,12.44,2025-12-04T18:58:45
7.68,16.63,508,12.44,2025-12-04T18:58:55
7.68,16.63,508,12.44,2025-12-04T18:59:05
7.68,16.63,508,12.44,2025-12-04T18:59:15
7.68,16.63,508,12.44,2025-12-04T18:59:25
7.68,16.63,508,12.44,2025-12-04T18:59:36
7.68,16.63,508,12.44,2025-12-04T18:59:46
7.67,16.63,507,12.44,2025-12-04T18:59:56
7.68,16.63,508,12.44,2025-12-04T19:00:06
7.68,16.63,508,12.44,2025-12-04T19:00:16
7.68,16.63,509,12.44,2025-12-04T19:00:26
7.68,16.63,508,12.44,2025-12-04T19:00:37
7.69,16.63,508,12.44,2025-12-04T19:00:47
7.69,16.66,509,12.38,2025-12-04T19:00:57
7.69,16.63,509,12.44,2025-12-04T19:01:07
7.68,16.63,508,12.44,2025-12-04T19:01:17
7.68,16.63,508,12.44,2025-12-04T19:01:28
7.68,16.63,507,12.44,2025-12-04T19:01:38
7.68,16.63,508,12.44,2025-12-04T19:01:48
7.68,16.63,508,12.44,2025-12-04T19:01:58
7.67,16.63,509,12.44,2025-12-04T19:02:08
7.68,16.63,510,12.44,2025-12-04T19:02:19
7.67,16.63,507,12.44,2025-12-04T19:02:29
7.68,16.63,508,12.44,2025-12-04T19:02:39
7.68,16.63,509,12.44,2025-12-04T19:02:49
7.68,16.63,509,12.44,2025-12-04T19:02:59
7.68,16.63,509,12.44,2025-12-04T19:03:10
7.68,16.63,510,12.44,2025-12-04T19:03:20
7.68,16.63,509,12.44,2025-12-04T19:03:30
7.68,16.63,509,12.44,2025-12-04T19:03:40
7.67,16.63,509,12.44,2025-12-04T19:03:50
7.68,16.63,509,12.44,2025-12-04T19:04:01
7.68,16.63,509,12.44,2025-12-04T19:04:11
7.67,16.63,510,12.44,2025-12-04T19:04:21
7.68,16.63,509,12.44,2025-12-04T19:04:31
7.67,16.63,509,12.44,2025-12-04T19:04:41
7.67,16.63,509,12.44,2025-12-04T19:04:51
7.67,16.63,509,12.44,2025-12-04T19:05:02
7.68,16.63,509,12.44,2025-12-04T19:05:12
7.68,16.63,509,12.44,2025-12-04T19:05:22
7.68,16.63,510,12.44,2025-12-04T19:05:32
7.68,16.63,510,12.44,2025-12-04T19:05:42
7.68,16.63,508,12.44,2025-12-04T19:05:53
7.68,16.63,509,12.44,2025-12-04T19:06:03
7.68,16.63,510,12.44,2025-12-04T19:06:13
7.68,16.63,510,12.44,2025-12-04T19:06:23
7.68,16.63,509,12.44,2025-12-04T19:06:33
7.68,16.63,509,12.44,2025-12-04T19:06:44
7.69,16.63,509,12.44,2025-12-04T19:06:54
7.69,16.63,509,12.44,2025-12-04T19:07:04
7.68,16.63,510,12.44,2025-12-04T19:07:14
7.68,16.63,509,12.44,2025-12-04T19:07:24
7.68,16.63,509,12.44,2025-12-04T19:07:35
7.68,16.63,509,12.44,2025-12-04T19:07:45
7.68,16.63,509,12.44,2025-12-04T19:07:55
7.68,16.6,509,12.5,2025-12-04T19:08:05
7.68,16.63,509,12.44,2025-12-04T19:08:15
7.68,16.63,509,12.44,2025-12-04T19:08:26
7.67,16.63,509,12.44,2025-12-04T19:08:36
7.67,16.63,510,12.44,2025-12-04T19:08:46
7.67,16.63,510,12.44,2025-12-04T19:08:56
7.66,16.63,510,12.44,2025-12-04T19:09:06
7.66,16.63,510,12.44,2025-12-04T19:09:16
7.67,16.63,510,12.44,2025-12-04T19:09:27
7.66,16.63,510,12.44,2025-12-04T19:09:37
7.67,16.63,510,12.44,2025-12-04T19:09:47
7.66,16.63,510,12.44,2025-12-04T19:09:57
7.67,16.63,511,12.44,2025-12-04T19:10:07
7.67,16.63,510,12.44,2025-12-04T19:10:18
7.67,16.63,510,12.44,2025-12-04T19:10:28
7.68,16.63,510,12.44,2025-12-04T19:10:38
7.68,16.63,510,12.44,2025-12-04T19:10:48
7.68,16.63,511,12.44,2025-12-04T19:10:58
7.68,16.63,512,12.44,2025-12-04T19:11:09
7.68,16.63,510,12.44,2025-12-04T19:11:19
7.68,16.63,509,12.44,2025-12-04T19:11:29
7.67,16.63,510,12.44,2025-12-04T19:11:39
7.67,16.63,510,12.44,2025-12-04T19:11:49
7.67,16.63,509,12.44,2025-12-04T19:12:00
7.67,16.63,511,12.44,2025-12-04T19:12:10
7.67,16.63,511,12.44,2025-12-04T19:12:20
7.68,16.63,511,12.44,2025-12-04T19:12:30
7.68,16.63,510,12.44,2025-12-04T19:12:40
7.68,16.63,512,12.44,2025-12-04T19:12:51
7.68,16.63,511,12.44,2025-12-04T19:13:01
7.68,16.63,510,12.44,2025-12-04T19:13:11
7.68,16.63,510,12.44,2025-12-04T19:13:21
7.68,16.63,511,12.44,2025-12-04T19:13:31
7.68,16.63,510,12.44,2025-12-04T19:13:42
7.68,16.63,511,12.44,2025-12-04T19:13:52
7.68,16.63,512,12.44,2025-12-04T19:14:02
7.68,16.63,512,12.44,2025-12-04T19:14:12
7.68,16.63,511,12.44,2025-12-04T19:14:22
7.67,16.63,511,12.44,2025-12-04T19:14:32
7.67,16.63,510,12.44,2025-12-04T19:14:43
7.67,16.63,511,12.44,2025-12-04T19:14:53
7.67,16.63,511,12.44,2025-12-04T19:15:03
7.67,16.63,508,12.44,2025-12-04T19:15:13
7.66,16.6,509,12.5,2025-12-04T19:15:23
7.66,16.63,510,12.44,2025-12-04T19:15:34
7.66,16.63,512,12.44,2025-12-04T19:15:44
7.66,16.63,512,12.44,2025-12-04T19:15:54
7.66,16.63,508,12.44,2025-12-04T19:16:04
7.67,16.6,510,12.5,2025-12-04T19:16:14
7.67,16.63,511,12.44,2025-12-04T19:16:25
7.67,16.63,512,12.44,2025-12-04T19:16:35
7.67,16.63,512,12.44,2025-12-04T19:16:45
7.67,16.63,512,12.44,2025-12-04T19:16:55
7.67,16.63,513,12.44,2025-12-04T19:17:05
7.67,16.63,511,12.44,2025-12-04T19:17:16
7.67,16.63,512,12.44,2025-12-04T19:17:26
7.67,16.63,513,12.44,2025-12-04T19:17:36
7.67,16.63,512,12.44,2025-12-04T19:17:46
7.66,16.63,513,12.44,2025-12-04T19:17:56
7.66,16.63,513,12.44,2025-12-04T19:18:07
7.66,16.63,513,12.44,2025-12-04T19:18:17
7.67,16.63,512,12.44,2025-12-04T19:18:27
7.66,16.63,513,12.44,2025-12-04T19:18:37
7.66,16.63,511,12.44,2025-12-04T19:18:47
7.66,16.63,513,12.44,2025-12-04T19:18:57
7.66,16.63,511,12.44,2025-12-04T19:19:08
7.67,16.63,513,12.44,2025-12-04T19:19:18
7.67,16.63,513,12.44,2025-12-04T19:19:28
7.67,16.6,512,12.5,2025-12-04T19:19:38
7.67,16.63,513,12.44,2025-12-04T19:19:48
7.68,16.6,513,12.5,2025-12-04T19:19:59
7.67,16.63,513,12.44,2025-12-04T19:20:09
7.67,16.63,511,12.44,2025-12-04T19:20:19
7.67,16.63,512,12.44,2025-12-04T19:20:29
7.68,16.63,511,12.44,2025-12-04T19:20:39
7.67,16.6,512,12.5,2025-12-04T19:20:50
7.67,16.63,514,12.44,2025-12-04T19:21:00
7.68,16.63,512,12.44,2025-12-04T19:21:10
7.68,16.63,511,12.44,2025-12-04T19:21:20
7.67,16.63,510,12.44,2025-12-04T19:21:30
7.67,16.63,512,12.44,2025-12-04T19:21:41
7.66,16.63,513,12.44,2025-12-04T19:21:51
7.66,16.6,513,12.5,2025-12-04T19:22:01
7.66,16.6,514,12.5,2025-12-04T19:22:11
7.66,16.6,511,12.5,2025-12-04T19:22:21
7.66,16.6,513,12.5,2025-12-04T19:22:32
7.66,16.6,513,12.5,2025-12-04T19:22:42
7.66,16.63,514,12.44,2025-12-04T19:22:52
7.66,16.63,514,12.44,2025-12-04T19:23:02
7.67,16.63,514,12.44,2025-12-04T19:23:12
7.67,16.6,514,12.5,2025-12-04T19:23:22
7.67,16.63,513,12.44,2025-12-04T19:23:33
7.67,16.63,514,12.44,2025-12-04T19:23:43
7.67,16.63,513,12.44,2025-12-04T19:23:53
7.67,16.63,513,12.44,2025-12-04T19:24:03
7.67,16.63,513,12.44,2025-12-04T19:24:13
7.66,16.63,513,12.44,2025-12-04T19:24:24
7.67,16.63,513,12.44,2025-12-04T19:24:34
7.66,16.63,514,12.44,2025-12-04T19:24:44
7.66,16.6,514,12.5,2025-12-04T19:24:54
7.66,16.6,514,12.5,2025-12-04T19:25:04
7.65,16.6,513,12.5,2025-12-04T19:25:15
7.65,16.6,512,12.5,2025-12-04T19:25:25
7.65,16.6,514,12.5,2025-12-04T19:25:35
7.65,16.6,512,12.5,2025-12-04T19:25:45
7.66,16.6,514,12.5,2025-12-04T19:25:55
7.66,16.63,515,12.44,2025-12-04T19:26:06
7.67,16.63,513,12.44,2025-12-04T19:26:16
7.67,16.63,515,12.44,2025-12-04T19:26:26
7.67,16.63,515,12.44,2025-12-04T19:26:36
7.67,16.63,514,12.44,2025-12-04T19:26:46
7.68,16.63,514,12.44,2025-12-04T19:26:57
7.68,16.63,514,12.44,2025-12-04T19:27:07
7.68,16.63,514,12.44,2025-12-04T19:27:17
7.68,16.63,514,12.44,2025-12-04T19:27:27
7.68,16.63,514,12.44,2025-12-04T19:27:37
7.68,16.63,514,12.44,2025-12-04T19:27:47
7.68,16.6,515,12.5,2025-12-04T19:27:58
7.68,16.63,513,12.44,2025-12-04T19:28:08
7.68,16.63,514,12.44,2025-12-04T19:28:18
7.68,16.6,512,12.5,2025-12-04T19:28:28
7.68,16.63,514,12.44,2025-12-04T19:28:38
7.67,16.6,515,12.5,2025-12-04T19:28:49
7.67,16.63,512,12.44,2025-12-04T19:28:59
7.67,16.63,515,12.44,2025-12-04T19:29:09
7.67,16.63,515,12.44,2025-12-04T19:29:19
7.67,16.63,514,12.44,2025-12-04T19:29:29
7.67,16.63,512,12.44,2025-12-04T19:29:40
7.67,16.6,515,12.5,2025-12-04T19:29:50
7.67,16.63,514,12.44,2025-12-04T19:30:00
7.67,16.6,515,12.5,2025-12-04T19:30:10
7.67,16.63,516,12.44,2025-12-04T19:30:20
7.67,16.6,515,12.5,2025-12-04T19:30:31
7.67,16.6,516,12.5,2025-12-04T19:30:41
7.66,16.6,514,12.5,2025-12-04T19:30:51
7.66,16.63,515,12.44,2025-12-04T19:31:01
7.67,16.6,515,12.5,2025-12-04T19:31:11
7.67,16.63,514,12.44,2025-12-04T19:31:22
7.66,16.6,516,12.5,2025-12-04T19:31:32
7.66,16.6,515,12.5,2025-12-04T19:31:42
7.66,16.6,515,12.5,2025-12-04T19:31:52
7.66,16.6,515,12.5,2025-12-04T19:32:02
7.66,16.6,516,12.5,2025-12-04T19:32:12
7.66,16.63,515,12.44,2025-12-04T19:32:23
7.66,16.6,517,12.5,2025-12-04T19:32:33
7.66,16.63,517,12.44,2025-12-04T19:32:43
7.66,16.6,515,12.5,2025-12-04T19:32:53
7.67,16.6,515,12.5,2025-12-04T19:33:03
7.67,16.63,516,12.44,2025-12-04T19:33:14
7.67,16.63,516,12.44,2025-12-04T19:33:24
7.68,16.63,516,12.44,2025-12-04T19:33:34
7.68,16.63,516,12.44,2025-12-04T19:33:44
7.67,16.63,516,12.44,2025-12-04T19:33:54
7.67,16.63,516,12.44,2025-12-04T19:34:05
7.67,16.6,516,12.5,2025-12-04T19:34:15
7.67,16.6,514,12.5,2025-12-04T19:34:25
7.67,16.6,516,12.5,2025-12-04T19:34:35
7.67,16.63,514,12.44,2025-12-04T19:34:45
7.67,16.63,516,12.44,2025-12-04T19:34:56
7.67,16.6,514,12.5,2025-12-04T19:35:06
7.67,16.63,515,12.44,2025-12-04T19:35:16
7.67,16.63,517,12.44,2025-12-04T19:35:26
7.68,16.6,516,12.5,2025-12-04T19:35:36
7.67,16.63,516,12.44,2025-12-04T19:35:47
7.67,16.6,516,12.5,2025-12-04T19:35:57
7.67,16.63,516,12.44,2025-12-04T19:36:07
7.67,16.63,516,12.44,2025-12-04T19:36:17
7.67,16.6,516,12.5,2025-12-04T19:36:27
7.67,16.6,516,12.5,2025-12-04T19:36:37
7.67,16.63,516,12.44,2025-12-04T19:36:48
7.67,16.63,517,12.44,2025-12-04T19:36:58
7.67,16.63,516,12.44,2025-12-04T19:37:08
7.67,16.6,516,12.5,2025-12-04T19:37:18
7.67,16.6,517,12.5,2025-12-04T19:37:28
7.67,16.6,516,12.5,2025-12-04T19:37:39
7.67,16.6,515,12.5,2025-12-04T19:37:49
7.67,16.6,516,12.5,2025-12-04T19:37:59
7.67,16.6,516,12.5,2025-12-04T19:38:09
7.66,16.6,517,12.5,2025-12-04T19:38:19
7.66,16.63,516,12.44,2025-12-04T19:38:30
7.66,16.6,517,12.5,2025-12-04T19:38:40
7.66,16.6,516,12.5,2025-12-04T19:38:50
7.66,16.6,516,12.5,2025-12-04T19:39:00
7.65,16.6,515,12.5,2025-12-04T19:39:10
7.66,16.6,517,12.5,2025-12-04T19:39:21
7.65,16.6,516,12.5,2025-12-04T19:39:31
7.65,16.63,517,12.44,2025-12-04T19:39:41
7.66,16.6,517,12.5,2025-12-04T19:39:51
7.65,16.6,516,12.5,2025-12-04T19:40:01
7.66,16.63,517,12.44,2025-12-04T19:40:12
7.66,16.6,518,12.5,2025-12-04T19:40:22
7.66,16.6,518,12.5,2025-12-04T19:40:32
7.66,16.6,517,12.5,2025-12-04T19:40:42
7.66,16.6,516,12.5,2025-12-04T19:40:52
7.66,16.6,515,12.5,2025-12-04T19:41:02
7.66,16.63,516,12.44,2025-12-04T19:41:13
7.66,16.6,517,12.5,2025-12-04T19:41:23
7.66,16.63,517,12.44,2025-12-04T19:41:33
7.66,16.6,517,12.5,2025-12-04T19:41:43
7.66,16.6,516,12.5,2025-12-04T19:41:53
7.66,16.6,517,12.5,2025-12-04T19:42:04
7.66,16.6,516,12.5,2025-12-04T19:42:14
7.66,16.6,517,12.5,2025-12-04T19:42:24
7.66,16.6,516,12.5,2025-12-04T19:42:34
7.67,16.6,516,12.5,2025-12-04T19:42:44
7.67,16.6,517,12.5,2025-12-04T19:42:55
7.67,16.6,516,12.5,2025-12-04T19:43:05
7.67,16.6,516,12.5,2025-12-04T19:43:15
7.67,16.6,515,12.5,2025-12-04T19:43:25
7.67,16.6,515,12.5,2025-12-04T19:43:35
7.67,16.6,515,12.5,2025-12-04T19:43:46
7.67,16.63,514,12.44,2025-12-04T19:43:56
7.67,16.6,515,12.5,2025-12-04T19:44:06
7.67,16.6,515,12.5,2025-12-04T19:44:16
7.66,16.6,515,12.5,2025-12-04T19:44:26
7.66,16.6,515,12.5,2025-12-04T19:44:37
7.66,16.6,515,12.5,2025-12-04T19:44:47
7.66,16.6,513,12.5,2025-12-04T19:44:57
7.66,16.6,515,12.5,2025-12-04T19:45:07
7.66,16.6,513,12.5,2025-12-04T19:45:17
7.67,16.6,515,12.5,2025-12-04T19:45:28
7.66,16.6,514,12.5,2025-12-04T19:45:38
7.66,16.6,513,12.5,2025-12-04T19:45:48
7.67,16.6,515,12.5,2025-12-04T19:45:58
7.67,16.6,514,12.5,2025-12-04T19:46:08
7.67,16.6,514,12.5,2025-12-04T19:46:18
7.67,16.63,514,12.44,2025-12-04T19:46:29
7.67,16.6,514,12.5,2025-12-04T19:46:39
7.66,16.6,515,12.5,2025-12-04T19:46:49
7.66,16.6,514,12.5,2025-12-04T19:46:59
7.66,16.6,514,12.5,2025-12-04T19:47:09
7.66,16.6,514,12.5,2025-12-04T19:47:20
7.66,16.6,515,12.5,2025-12-04T19:47:30
7.65,16.6,515,12.5,2025-12-04T19:47:40
7.65,16.6,514,12.5,2025-12-04T19:47:50
7.65,16.63,514,12.44,2025-12-04T19:48:00
7.66,16.6,516,12.5,2025-12-04T19:48:11
7.66,16.6,516,12.5,2025-12-04T19:48:21
7.66,16.6,515,12.5,2025-12-04T19:48:31
7.65,16.6,516,12.5,2025-12-04T19:48:41
7.65,16.6,515,12.5,2025-12-04T19:48:51
7.66,16.6,515,12.5,2025-12-04T19:49:02
7.66,16.6,515,12.5,2025-12-04T19:49:12
7.66,16.6,516,12.5,2025-12-04T19:49:22
7.66,16.6,512,12.5,2025-12-04T19:49:32
7.66,16.6,515,12.5,2025-12-04T19:49:42
7.66,16.6,516,12.5,2025-12-04T19:49:53
7.66,16.6,516,12.5,2025-12-04T19:50:03
7.67,16.63,515,12.44,2025-12-04T19:50:13
7.66,16.63,515,12.44,2025-12-04T19:50:23
7.66,19.34,515,12.5,2025-12-04T19:50:33
7.66,16.63,514,12.44,2025-12-04T19:50:43
7.66,16.6,516,12.5,2025-12-04T19:50:54
7.66,16.6,516,12.5,2025-12-04T19:51:04
7.66,16.6,517,12.5,2025-12-04T19:51:14
7.67,16.6,515,12.5,2025-12-04T19:51:24
7.66,16.6,515,12.5,2025-12-04T19:51:34
7.66,16.6,516,12.5,2025-12-04T19:51:45
7.66,16.6,515,12.5,2025-12-04T19:51:55
7.66,16.6,512,12.5,2025-12-04T19:52:05
7.66,16.6,515,12.5,2025-12-04T19:52:15
7.66,16.6,515,12.5,2025-12-04T19:52:25
7.66,16.6,516,12.5,2025-12-04T19:52:36
7.67,16.6,516,12.5,2025-12-04T19:52:46
7.66,16.6,515,12.5,2025-12-04T19:52:56
7.66,16.6,516,12.5,2025-12-04T19:53:06
7.66,16.6,515,12.5,2025-12-04T19:53:16
7.66,16.6,515,12.5,2025-12-04T19:53:27
7.65,16.6,516,12.5,2025-12-04T19:53:37
7.64,16.6,516,12.5,2025-12-04T19:53:47
7.65,16.6,515,12.5,2025-12-04T19:53:57
7.64,16.6,516,12.5,2025-12-04T19:54:07
7.65,16.6,515,12.5,2025-12-04T19:54:18
7.64,16.6,516,12.5,2025-12-04T19:54:28
7.64,16.6,516,12.5,2025-12-04T19:54:38
7.64,16.6,516,12.5,2025-12-04T19:54:48
7.64,16.6,516,12.5,2025-12-04T19:54:58
7.64,16.6,517,12.5,2025-12-04T19:55:09
7.64,16.6,516,12.5,2025-12-04T19:55:19
7.64,16.6,516,12.5,2025-12-04T19:55:29
7.64,16.6,516,12.5,2025-12-04T19:55:39
7.65,16.6,515,12.5,2025-12-04T19:55:49
7.65,16.6,517,12.5,2025-12-04T19:55:59
7.65,16.6,515,12.5,2025-12-04T19:56:10
7.65,16.63,516,12.44,2025-12-04T19:56:20
7.66,16.6,517,12.5,2025-12-04T19:56:30
7.66,16.6,516,12.5,2025-12-04T19:56:40
7.65,16.6,517,12.5,2025-12-04T19:56:50
7.65,16.6,517,12.5,2025-12-04T19:57:01
7.65,16.6,516,12.5,2025-12-04T19:57:11
7.65,16.6,517,12.5,2025-12-04T19:57:21
7.65,16.6,517,12.5,2025-12-04T19:57:31
7.65,16.6,516,12.5,2025-12-04T19:57:41
7.64,19.34,517,12.5,2025-12-04T19:57:52
7.65,16.6,516,12.5,2025-12-04T19:58:02
7.64,16.6,517,12.5,2025-12-04T19:58:12
7.64,16.6,517,12.5,2025-12-04T19:58:22
7.64,16.6,518,12.5,2025-12-04T19:58:32
7.64,16.6,516,12.5,2025-12-04T19:58:43
7.65,16.6,518,12.5,2025-12-04T19:58:53
7.65,16.6,518,12.5,2025-12-04T19:59:03
7.65,16.6,518,12.5,2025-12-04T19:59:13
7.65,16.6,516,12.5,2025-12-04T19:59:23
7.66,16.6,517,12.5,2025-12-04T19:59:34
7.66,16.6,518,12.5,2025-12-04T19:59:44
7.66,16.6,518,12.5,2025-12-04T19:59:54
7.66,16.6,518,12.5,2025-12-04T20:00:04
7.66,16.6,517,12.5,2025-12-04T20:00:14
7.67,16.6,517,12.5,2025-12-04T20:00:24
7.67,16.6,518,12.5,2025-12-04T20:00:35
7.67,16.6,517,12.5,2025-12-04T20:00:45
7.67,16.6,517,12.5,2025-12-04T20:00:55
7.67,16.6,517,12.5,2025-12-04T20:01:05
7.66,16.6,517,12.5,2025-12-04T20:01:15
7.66,16.63,518,12.44,2025-12-04T20:01:26
7.66,16.6,517,12.5,2025-12-04T20:01:36
7.66,16.6,518,12.5,2025-12-04T20:01:46
7.66,16.6,518,12.5,2025-12-04T20:01:56
7.66,16.6,518,12.5,2025-12-04T20:02:06
7.65,16.6,517,12.5,2025-12-04T20:02:17
7.65,16.6,518,12.5,2025-12-04T20:02:27
7.66,16.6,516,12.5,2025-12-04T20:02:37
7.65,16.6,517,12.5,2025-12-04T20:02:47
7.65,16.6,517,12.5,2025-12-04T20:02:57
7.65,16.57,518,12.56,2025-12-04T20:03:08
7.65,16.6,517,12.5,2025-12-04T20:03:18
7.65,16.6,517,12.5,2025-12-04T20:03:28
7.65,16.6,518,12.5,2025-12-04T20:03:38
7.65,16.6,512,12.5,2025-12-04T20:03:48
7.65,16.6,516,12.5,2025-12-04T20:03:59
7.65,16.6,517,12.5,2025-12-04T20:04:09
7.65,16.6,517,12.5,2025-12-04T20:04:19
7.65,16.57,517,12.56,2025-12-04T20:04:29
7.65,16.6,516,12.5,2025-12-04T20:04:39
7.65,16.6,518,12.5,2025-12-04T20:04:49
7.65,16.6,517,12.5,2025-12-04T20:05:00
7.65,16.6,517,12.5,2025-12-04T20:05:10
7.65,16.6,513,12.5,2025-12-04T20:05:20
7.65,16.6,517,12.5,2025-12-04T20:05:30
7.65,16.6,517,12.5,2025-12-04T20:05:40
7.65,16.6,517,12.5,2025-12-04T20:05:51
7.65,16.6,517,12.5,2025-12-04T20:06:01
7.65,16.6,517,12.5,2025-12-04T20:06:11
7.65,16.6,517,12.5,2025-12-04T20:06:21
7.65,16.6,517,12.5,2025-12-04T20:06:31
7.65,16.6,517,12.5,2025-12-04T20:06:42
7.66,16.6,516,12.5,2025-12-04T20:06:52
7.66,16.6,516,12.5,2025-12-04T20:07:02
7.66,16.6,516,12.5,2025-12-04T20:07:12
7.66,16.6,517,12.5,2025-12-04T20:07:22
7.66,16.6,516,12.5,2025-12-04T20:07:33
7.66,16.6,517,12.5,2025-12-04T20:07:43
7.66,16.6,517,12.5,2025-12-04T20:07:53
7.66,19.34,516,12.5,2025-12-04T20:08:03
7.65,16.6,517,12.5,2025-12-04T20:08:13
7.65,16.6,516,12.5,2025-12-04T20:08:24
7.65,16.6,516,12.5,2025-12-04T20:08:34
7.65,16.6,515,12.5,2025-12-04T20:08:44
7.65,16.6,516,12.5,2025-12-04T20:08:54
7.65,16.6,517,12.5,2025-12-04T20:09:04
7.64,16.6,516,12.5,2025-12-04T20:09:14
7.64,16.6,517,12.5,2025-12-04T20:09:25
7.64,16.6,516,12.5,2025-12-04T20:09:35
7.64,16.57,516,12.56,2025-12-04T20:09:45
7.64,16.6,516,12.5,2025-12-04T20:09:55
7.64,16.6,516,12.5,2025-12-04T20:10:05
7.64,16.6,516,12.5,2025-12-04T20:10:16
7.65,16.6,517,12.5,2025-12-04T20:10:26
7.64,16.6,516,12.5,2025-12-04T20:10:36
7.65,16.6,517,12.5,2025-12-04T20:10:46
7.65,16.6,516,12.5,2025-12-04T20:10:56
7.65,16.6,515,12.5,2025-12-04T20:11:07
7.65,16.6,516,12.5,2025-12-04T20:11:17
7.65,16.6,517,12.5,2025-12-04T20:11:27
7.65,16.6,516,12.5,2025-12-04T20:11:37
7.65,16.6,516,12.5,2025-12-04T20:11:47
7.65,16.6,517,12.5,2025-12-04T20:11:58
7.64,16.6,516,12.5,2025-12-04T20:12:08
7.64,16.6,516,12.5,2025-12-04T20:12:18
7.64,16.6,516,12.5,2025-12-04T20:12:28
7.64,16.57,517,12.56,2025-12-04T20:12:38
7.64,16.6,517,12.5,2025-12-04T20:12:49
7.65,16.6,516,12.5,2025-12-04T20:12:59
7.64,16.6,517,12.5,2025-12-04T20:13:09
7.64,16.6,517,12.5,2025-12-04T20:13:19
7.65,16.6,518,12.5,2025-12-04T20:13:29
7.64,16.6,517,12.5,2025-12-04T20:13:39
7.65,16.6,518,12.5,2025-12-04T20:13:50
7.64,16.6,517,12.5,2025-12-04T20:14:00
7.64,16.6,516,12.5,2025-12-04T20:14:10
7.64,16.6,517,12.5,2025-12-04T20:14:20
7.64,16.6,517,12.5,2025-12-04T20:14:30
7.65,16.57,518,12.56,2025-12-04T20:14:41
7.65,16.6,517,12.5,2025-12-04T20:14:51
7.65,16.6,518,12.5,2025-12-04T20:15:01
7.65,16.6,518,12.5,2025-12-04T20:15:11
7.65,16.6,514,12.5,2025-12-04T20:15:21
7.65,16.6,518,12.5,2025-12-04T20:15:32
